Source.Name,Tracking No,Scan Type,Scan Date,Scan Entered into CME,Latitude,Longitude,Run No.
WCP205A Apr 19 GPS.xlsx,EZ621745862NZ,Delivery,6/04/2019 11:11,6/04/2019 11:11,-41.2492823,174.7899696,WCP205A
WCP205A Apr 19 GPS.xlsx,LA116126602NZ,Delivery,6/04/2019 11:11,6/04/2019 11:12,-41.2495165,174.7890057,WCP205A
WCP205A Apr 19 GPS.xlsx,CO287319498NZ,Delivery,6/04/2019 11:12,6/04/2019 11:13,-41.249864,174.7923545,WCP205A
WCP205A Apr 19 GPS.xlsx,HA215172651NZ,Delivery,6/04/2019 11:13,6/04/2019 11:15,-41.2495098,174.7938821,WCP205A
WCP205A Apr 19 GPS.xlsx,HA208408842NZ,Delivery,6/04/2019 11:13,6/04/2019 11:15,-41.2495098,174.7938821,WCP205A
WCP205A Apr 19 GPS.xlsx,91094210320408799264,Delivery,6/04/2019 11:15,6/04/2019 11:16,-41.2489978,174.7955848,WCP205A
WCP205A Apr 19 GPS.xlsx,DP733581735NZ,Delivery,6/04/2019 11:17,6/04/2019 11:17,-41.2488748,174.7970265,WCP205A
WCP205A Apr 19 GPS.xlsx,DP733558992NZ,Delivery,6/04/2019 11:17,6/04/2019 11:17,-41.2488748,174.7970265,WCP205A
WCP205A Apr 19 GPS.xlsx,LZ965970088NZ,Delivery,6/04/2019 11:17,6/04/2019 11:19,-41.2505058,174.7977034,WCP205A
WCP205A Apr 19 GPS.xlsx,4802140000763601WLG014AN,Delivery,6/04/2019 11:20,6/04/2019 11:21,-41.2511164,174.7982514,WCP205A
WCP205A Apr 19 GPS.xlsx,SR089513193NZ,Delivery,6/04/2019 11:20,6/04/2019 11:21,-41.2511164,174.7982514,WCP205A
WCP205A Apr 19 GPS.xlsx,HA210800933NZ,Delivery,6/04/2019 11:22,6/04/2019 11:22,-41.251735,174.7982654,WCP205A
WCP205A Apr 19 GPS.xlsx,HA201252111NZ,Delivery,6/04/2019 11:23,6/04/2019 11:23,-41.2529254,174.7991828,WCP205A
WCP205A Apr 19 GPS.xlsx,2496260044639601ERR005AN,Delivery,6/04/2019 11:24,6/04/2019 11:25,-41.2527349,174.7996726,WCP205A
WCP205A Apr 19 GPS.xlsx,LT149022959NZ,Delivery,6/04/2019 11:28,6/04/2019 11:29,-41.2505768,174.7935496,WCP205A
WCP205A Apr 19 GPS.xlsx,MQ450238394NZ,Delivery,6/04/2019 11:28,6/04/2019 11:29,-41.2505768,174.7935496,WCP205A
WCP205A Apr 19 GPS.xlsx,HA211677098NZ,Delivery,6/04/2019 11:30,6/04/2019 11:30,-41.2510567,174.7943099,WCP205A
WCP205A Apr 19 GPS.xlsx,2756990165462901WLG005AN,Delivery,6/04/2019 11:32,6/04/2019 11:33,-41.2518208,174.7950396,WCP205A
WCP205A Apr 19 GPS.xlsx,8614173471004901WLG008AN,Delivery,6/04/2019 11:34,6/04/2019 11:35,-41.2522658,174.7956815,WCP205A
WCP205A Apr 19 GPS.xlsx,LJ107351945NZ,Delivery,6/04/2019 11:45,6/04/2019 11:45,-41.2529265,174.7917026,WCP205A
WCP205A Apr 19 GPS.xlsx,SR087335654NZ,Delivery,6/04/2019 11:45,6/04/2019 11:45,-41.2529265,174.7917026,WCP205A
WCP205A Apr 19 GPS.xlsx,91094210325010602215,Delivery,6/04/2019 11:47,6/04/2019 11:48,-41.2545573,174.7907358,WCP205A
WCP205A Apr 19 GPS.xlsx,91094210320408760028,Delivery,6/04/2019 11:48,6/04/2019 11:49,-41.2543453,174.7919474,WCP205A
WCP205A Apr 19 GPS.xlsx,LY111109995NZ,Delivery,6/04/2019 11:49,6/04/2019 11:50,-41.2548116,174.7919379,WCP205A
WCP205A Apr 19 GPS.xlsx,LY111729787NZ,Delivery,6/04/2019 11:49,6/04/2019 11:50,-41.2548116,174.7919379,WCP205A
WCP205A Apr 19 GPS.xlsx,HA191161087NZ,Delivery,6/04/2019 11:50,6/04/2019 11:52,-41.2552945,174.7916752,WCP205A
WCP205A Apr 19 GPS.xlsx,4802140000553201WLG010AN,Delivery,6/04/2019 11:53,6/04/2019 11:53,-41.2554327,174.7882238,WCP205A
WCP205A Apr 19 GPS.xlsx,SR089324291NZ,Delivery,6/04/2019 11:53,6/04/2019 11:53,-41.2554327,174.7882238,WCP205A
WCP205A Apr 19 GPS.xlsx,4802140000552401WLG010AN,Delivery,6/04/2019 11:53,6/04/2019 11:53,-41.2554327,174.7882238,WCP205A
WCP205A Apr 19 GPS.xlsx,SR089323645NZ,Delivery,6/04/2019 11:53,6/04/2019 11:53,-41.2554327,174.7882238,WCP205A
WCP205A Apr 19 GPS.xlsx,LZ966001315NZ,Delivery,6/04/2019 11:55,6/04/2019 11:55,-41.2542399,174.7894985,WCP205A
WCP205A Apr 19 GPS.xlsx,HA214775868NZ,Delivery,6/04/2019 11:56,6/04/2019 11:56,-41.2546093,174.7891194,WCP205A
WCP205A Apr 19 GPS.xlsx,4802140000632801WLG014AN,Delivery,6/04/2019 11:57,6/04/2019 11:58,-41.2544051,174.7881059,WCP205A
WCP205A Apr 19 GPS.xlsx,SR089335572NZ,Delivery,6/04/2019 11:57,6/04/2019 11:58,-41.2544051,174.7881059,WCP205A
WCP205A Apr 19 GPS.xlsx,91094210320408787629,Delivery,6/04/2019 11:58,6/04/2019 11:58,-41.2538929,174.7883587,WCP205A
WCP205A Apr 19 GPS.xlsx,2496260044677201ERR005AN,Delivery,6/04/2019 11:59,6/04/2019 12:00,-41.2538593,174.7879631,WCP205A
WCP205A Apr 19 GPS.xlsx,2496260044677101ERR005AN,Delivery,6/04/2019 11:59,6/04/2019 12:00,-41.2538593,174.7879631,WCP205A
WCP205A Apr 19 GPS.xlsx,2268350119170701WLG002AS,Delivery,6/04/2019 12:00,6/04/2019 12:01,-41.2537865,174.7882391,WCP205A
WCP205A Apr 19 GPS.xlsx,4867560000828201WLG005AS,Delivery,6/04/2019 12:01,6/04/2019 12:02,-41.2543471,174.7871478,WCP205A
WCP205A Apr 19 GPS.xlsx,2178350282622301WLG003ES,Delivery,6/04/2019 12:02,6/04/2019 12:03,-41.2544019,174.7871475,WCP205A
WCP205A Apr 19 GPS.xlsx,91094210320408791268,Delivery,6/04/2019 12:03,6/04/2019 12:04,-41.2544019,174.7845244,WCP205A
WCP205A Apr 19 GPS.xlsx,SA809833873NZ,Delivery,6/04/2019 12:04,6/04/2019 12:07,-41.2547125,174.7850551,WCP205A
WCP205A Apr 19 GPS.xlsx,LV146791498NZ,Delivery,6/04/2019 12:04,6/04/2019 12:07,-41.2547125,174.7850551,WCP205A
WCP205A Apr 19 GPS.xlsx,LF152896532NZ,Delivery,6/04/2019 12:04,6/04/2019 12:07,-41.2547125,174.7850551,WCP205A
WCP205A Apr 19 GPS.xlsx,LV147958398NZ,Delivery,6/04/2019 12:04,6/04/2019 12:07,-41.2547125,174.7850551,WCP205A
WCP205A Apr 19 GPS.xlsx,LV142701126NZ,Delivery,6/04/2019 12:04,6/04/2019 12:07,-41.2547125,174.7850551,WCP205A
WCP205A Apr 19 GPS.xlsx,HA210832264NZ,Delivery,6/04/2019 12:04,6/04/2019 12:07,-41.2547125,174.7850551,WCP205A
WCP205A Apr 19 GPS.xlsx,LW113132365NZ,Delivery,6/04/2019 12:04,6/04/2019 12:07,-41.2547125,174.7850551,WCP205A
WCP205A Apr 19 GPS.xlsx,LD530886429NZ,Delivery,6/04/2019 12:04,6/04/2019 12:07,-41.2547125,174.7850551,WCP205A
WCP205A Apr 19 GPS.xlsx,LV147660304NZ,Delivery,6/04/2019 12:04,6/04/2019 12:07,-41.2547125,174.7850551,WCP205A
WCP205A Apr 19 GPS.xlsx,LW113647895NZ,Delivery,6/04/2019 12:04,6/04/2019 12:07,-41.2547125,174.7850551,WCP205A
WCP205A Apr 19 GPS.xlsx,LE530886905NZ,Delivery,6/04/2019 12:04,6/04/2019 12:07,-41.2547125,174.7850551,WCP205A
WCP205A Apr 19 GPS.xlsx,SR079397586NZ,Delivery,6/04/2019 12:04,6/04/2019 12:07,-41.2547125,174.7850551,WCP205A
WCP205A Apr 19 GPS.xlsx,91094210320408697294,Delivery,6/04/2019 12:05,6/04/2019 12:07,-41.2547125,174.7850551,WCP205A
WCP205A Apr 19 GPS.xlsx,4363460000034701WLG001PS,Delivery,6/04/2019 12:06,6/04/2019 12:07,-41.2553652,174.7846247,WCP205A
WCP205A Apr 19 GPS.xlsx,LZ965997324NZ,Delivery,6/04/2019 12:08,6/04/2019 12:09,-41.2558389,174.7847984,WCP205A
WCP205A Apr 19 GPS.xlsx,4572780000261201WLG002AS,Delivery,6/04/2019 12:08,6/04/2019 12:09,-41.2558389,174.7847984,WCP205A
WCP205A Apr 19 GPS.xlsx,4284740000675901WLG009AO,Delivery,6/04/2019 12:11,6/04/2019 12:11,-41.2528888,174.7867851,WCP205A
WCP205A Apr 19 GPS.xlsx,2809330800873510WLG000KN,Delivery,6/04/2019 12:12,6/04/2019 12:13,-41.2528954,174.786083,WCP205A
WCP205A Apr 19 GPS.xlsx,00093312591036519009,Delivery,6/04/2019 12:12,6/04/2019 12:13,-41.2528954,174.786083,WCP205A
WCP205A Apr 19 GPS.xlsx,4631280000055301WLG009AN,Delivery,6/04/2019 12:13,6/04/2019 12:14,-41.2531351,174.7853886,WCP205A
WCP205A Apr 19 GPS.xlsx,SA798633600NZ,Delivery,6/04/2019 12:15,6/04/2019 12:16,-41.2548782,174.787623,WCP205A
WCP205A Apr 19 GPS.xlsx,LT149302619NZ,Delivery,6/04/2019 12:16,6/04/2019 12:17,-41.2530017,174.7884805,WCP205A
WCP205A Apr 19 GPS.xlsx,MQ024333820NZ,Delivery,6/04/2019 12:18,6/04/2019 12:18,-41.2529264,174.7878155,WCP205A
WCP205A Apr 19 GPS.xlsx,LT149670922NZ,Delivery,6/04/2019 12:19,6/04/2019 12:20,-41.252052,174.790594,WCP205A
WCP205A Apr 19 GPS.xlsx,4199035433440701WLG003AN,Delivery,6/04/2019 12:22,6/04/2019 12:22,-41.2515092,174.7872165,WCP205A
WCP205A Apr 19 GPS.xlsx,4802140000869701WLG017AN,Delivery,6/04/2019 12:23,6/04/2019 12:23,-41.2509757,174.7870803,WCP205A
WCP205A Apr 19 GPS.xlsx,SR089340285NZ,Delivery,6/04/2019 12:23,6/04/2019 12:23,-41.2509757,174.7870803,WCP205A
WCP205A Apr 19 GPS.xlsx,8543413471008801WLG006AS,Delivery,6/04/2019 12:24,6/04/2019 12:24,-41.250374,174.7874969,WCP205A
WCP205A Apr 19 GPS.xlsx,2268350118956401WLG002AS,Delivery,6/04/2019 12:25,6/04/2019 12:25,-41.2501342,174.7871358,WCP205A
WCP205A Apr 19 GPS.xlsx,2662240026658101WLG001DN,Delivery,6/04/2019 12:27,6/04/2019 12:28,-41.2500637,174.7971995,WCP205A
WCP205A Apr 19 GPS.xlsx,EE050393027NZ,Delivery,6/04/2019 12:35,6/04/2019 12:35,-41.2487619,174.7854782,WCP205A
WCP205A Apr 19 GPS.xlsx,SR094266676NZ,Delivery,6/04/2019 12:35,6/04/2019 12:35,-41.2487619,174.7854782,WCP205A
WCP205A Apr 19 GPS.xlsx,4802140000480701WLG010AN,Delivery,6/04/2019 12:40,6/04/2019 12:40,-41.247796,174.7844161,WCP205A
WCP205A Apr 19 GPS.xlsx,SR089559805NZ,Delivery,6/04/2019 12:40,6/04/2019 12:40,-41.247796,174.7844161,WCP205A
WCP205A Apr 19 GPS.xlsx,92094210325010601051,Delivery,6/04/2019 12:41,6/04/2019 12:41,-41.2475163,174.7834491,WCP205A
WCP205A Apr 19 GPS.xlsx,91094210325010602543,Delivery,6/04/2019 12:41,6/04/2019 12:42,-41.2471986,174.7832784,WCP205A
WCP205A Apr 19 GPS.xlsx,4910780001320901WLG003JS,Delivery,6/04/2019 12:42,6/04/2019 12:43,-41.2483204,174.7839308,WCP205A
WCP205A Apr 19 GPS.xlsx,HA201951970NZ,Delivery,6/04/2019 12:43,6/04/2019 12:43,-41.2483204,174.7839308,WCP205A
WCP205A Apr 19 GPS.xlsx,91094210320408766303,Delivery,6/04/2019 12:43,6/04/2019 12:44,-41.248202,174.7833986,WCP205A
WCP205A Apr 19 GPS.xlsx,ET027638967NZ,Delivery,6/04/2019 12:45,6/04/2019 12:46,-41.2481506,174.7823087,WCP205A
WCP205A Apr 19 GPS.xlsx,EE050284319NZ,Delivery,6/04/2019 12:45,6/04/2019 12:47,-41.2477758,174.7828864,WCP205A
WCP205A Apr 19 GPS.xlsx,SR093207190NZ,Delivery,6/04/2019 12:45,6/04/2019 12:47,-41.2477758,174.7828864,WCP205A
WCP205A Apr 19 GPS.xlsx,4996110002266201WLG003AN,Delivery,6/04/2019 12:50,6/04/2019 12:50,-41.247328,174.7824046,WCP205A
WCP205A Apr 19 GPS.xlsx,HA203050491NZ,Delivery,6/04/2019 12:50,6/04/2019 12:52,-41.2470915,174.7818629,WCP205A
WCP205A Apr 19 GPS.xlsx,LY114153392NZ,Delivery,6/04/2019 12:53,6/04/2019 12:54,-41.2511014,174.7837128,WCP205A
WCP205A Apr 19 GPS.xlsx,4802140000705301WLG017AN,Delivery,6/04/2019 12:56,6/04/2019 12:57,-41.2487977,174.7804779,WCP205A
WCP205A Apr 19 GPS.xlsx,SR093671791NZ,Delivery,6/04/2019 12:56,6/04/2019 12:57,-41.2487977,174.7804779,WCP205A
WCP205A Apr 19 GPS.xlsx,4498800171767801WLG001AN,Delivery,6/04/2019 12:57,6/04/2019 12:58,-41.2487177,174.7801308,WCP205A
WCP205A Apr 19 GPS.xlsx,LY115113390NZ,Delivery,6/04/2019 13:00,6/04/2019 13:00,-41.2480773,174.7791538,WCP205A
WCP205A Apr 19 GPS.xlsx,4682130000106101WLG003AN,Delivery,6/04/2019 13:00,6/04/2019 13:01,-41.2482351,174.7796124,WCP205A
WCP205A Apr 19 GPS.xlsx,2120310016159201WLG014BN,Delivery,6/04/2019 13:00,6/04/2019 13:01,-41.2482351,174.7796124,WCP205A
WCP205A Apr 19 GPS.xlsx,4348770005025501WLG001JN,Delivery,6/04/2019 13:01,6/04/2019 13:02,-41.2473362,174.7786684,WCP205A
WCP205A Apr 19 GPS.xlsx,FF159072795NZ,Delivery,6/04/2019 13:02,6/04/2019 13:03,-41.2471076,174.7763129,WCP205A
WCP205A Apr 19 GPS.xlsx,2268350119213701WLG002AS,Delivery,6/04/2019 13:04,6/04/2019 13:05,-41.2465092,174.7811429,WCP205A
WCP205A Apr 19 GPS.xlsx,4802140000497901WLG010AN,Delivery,6/04/2019 13:10,6/04/2019 13:11,-41.2449709,174.7756635,WCP205A
WCP205A Apr 19 GPS.xlsx,SR089275335NZ,Delivery,6/04/2019 13:10,6/04/2019 13:11,-41.2449709,174.7756635,WCP205A
WCP205A Apr 19 GPS.xlsx,4802140000739201WLG014AN,Delivery,6/04/2019 13:14,6/04/2019 13:15,-41.2479322,174.7760903,WCP205A
WCP205A Apr 19 GPS.xlsx,SR089341269NZ,Delivery,6/04/2019 13:14,6/04/2019 13:15,-41.2479322,174.7760903,WCP205A
WCP205A Apr 19 GPS.xlsx,4567870003352201WLG001JN,Delivery,6/04/2019 13:15,6/04/2019 13:15,-41.248268,174.7768068,WCP205A
WCP205A Apr 19 GPS.xlsx,4802140000884301WLG017AN,Delivery,6/04/2019 13:16,6/04/2019 13:16,-41.2485315,174.7773927,WCP205A
WCP205A Apr 19 GPS.xlsx,SR089337321NZ,Delivery,6/04/2019 13:16,6/04/2019 13:16,-41.2485315,174.7773927,WCP205A
WCP205A Apr 19 GPS.xlsx,91094210320408814325,Delivery,6/04/2019 13:17,6/04/2019 13:17,-41.249237,174.7788753,WCP205A
WCP205A Apr 19 GPS.xlsx,91094210320408813632,Delivery,6/04/2019 13:17,6/04/2019 13:17,-41.249237,174.7788753,WCP205A
WCP205A Apr 19 GPS.xlsx,EE032814205NZ,Delivery,6/04/2019 13:19,6/04/2019 13:20,-41.2499078,174.7801184,WCP205A
WCP205A Apr 19 GPS.xlsx,HA203104328NZ,Delivery,6/04/2019 13:19,6/04/2019 13:20,-41.2499078,174.7801184,WCP205A
WCP205A Apr 19 GPS.xlsx,DY733662765NZ,Delivery,6/04/2019 13:21,6/04/2019 13:22,-41.2510534,174.7795034,WCP205A
WCP205A Apr 19 GPS.xlsx,2952232527652302WLG010AS,Delivery,6/04/2019 13:21,6/04/2019 13:22,-41.2510534,174.7795034,WCP205A
WCP205A Apr 19 GPS.xlsx,2952232527652301WLG019AS,Delivery,6/04/2019 13:21,6/04/2019 13:22,-41.2510534,174.7795034,WCP205A
WCP205A Apr 19 GPS.xlsx,LT147989829NZ,Delivery,6/04/2019 13:25,6/04/2019 13:26,-41.249892,174.7777741,WCP205A
WCP205A Apr 19 GPS.xlsx,91094210320408782198,Delivery,6/04/2019 13:26,6/04/2019 13:26,-41.249892,174.7777741,WCP205A
WCP205A Apr 19 GPS.xlsx,MR056834884NZ,Delivery,6/04/2019 13:28,6/04/2019 13:29,-41.249693,174.7761722,WCP205A
WCP205A Apr 19 GPS.xlsx,1920060003365501WLG002AN,Delivery,6/04/2019 13:28,6/04/2019 13:30,-41.2500647,174.7758619,WCP205A
WCP205A Apr 19 GPS.xlsx,2255910079367101ERR000QN,Delivery,6/04/2019 13:31,6/04/2019 13:32,-41.2512465,174.7749002,WCP205A
WCP205A Apr 19 GPS.xlsx,4597640001371301WLG001JS,Delivery,6/04/2019 13:31,6/04/2019 13:32,-41.2512465,174.7749002,WCP205A
WCP205A Apr 19 GPS.xlsx,HA203691402NZ,Delivery,6/04/2019 13:31,6/04/2019 13:32,-41.2521579,174.7752177,WCP205A
WCP205A Apr 19 GPS.xlsx,LT148820930NZ,Delivery,6/04/2019 13:32,6/04/2019 13:34,-41.251382,174.7737186,WCP205A
WCP205A Apr 19 GPS.xlsx,FF159074244NZ,Delivery,8/04/2019 10:11,8/04/2019 10:13,-41.2567812,174.7809005,WCP205A
WCP205A Apr 19 GPS.xlsx,8343253472025501WLG000AS,Delivery,8/04/2019 10:11,8/04/2019 10:13,-41.2567812,174.7809005,WCP205A
WCP205A Apr 19 GPS.xlsx,LY111542813NZ,Delivery,8/04/2019 10:21,8/04/2019 10:22,-41.2548302,174.7733022,WCP205A
WCP205A Apr 19 GPS.xlsx,LZ966031609NZ,Delivery,8/04/2019 10:25,8/04/2019 10:26,-41.2525244,174.7792498,WCP205A
WCP205A Apr 19 GPS.xlsx,CO271521495NZ,Delivery,8/04/2019 10:29,8/04/2019 10:30,-41.2505709,174.7816878,WCP205A
WCP205A Apr 19 GPS.xlsx,8343253472019401WLG001AS,Delivery,8/04/2019 10:31,8/04/2019 10:34,-41.2508972,174.7814719,WCP205A
WCP205A Apr 19 GPS.xlsx,CO255806882NZ,Delivery,8/04/2019 10:37,8/04/2019 10:38,-41.2518197,174.7855856,WCP205A
WCP205A Apr 19 GPS.xlsx,LZ970623951NZ,Delivery,8/04/2019 10:41,8/04/2019 10:42,-41.2488391,174.786965,WCP205A
WCP205A Apr 19 GPS.xlsx,CO290452126NZ,Delivery,8/04/2019 10:44,8/04/2019 10:45,-41.2473322,174.7876626,WCP205A
WCP205A Apr 19 GPS.xlsx,CO283480135NZ,Delivery,8/04/2019 10:44,8/04/2019 10:45,-41.2473322,174.7876626,WCP205A
WCP205A Apr 19 GPS.xlsx,EE043080108NZ,Delivery,8/04/2019 10:51,8/04/2019 10:53,-41.2486779,174.7898903,WCP205A
WCP205A Apr 19 GPS.xlsx,91094210311901822422,Delivery,8/04/2019 10:53,8/04/2019 10:54,-41.2495204,174.7898447,WCP205A
WCP205A Apr 19 GPS.xlsx,DP733699417NZ,Delivery,8/04/2019 10:54,8/04/2019 10:55,-41.2496025,174.7889962,WCP205A
WCP205A Apr 19 GPS.xlsx,JJ201738107NZ,Delivery,8/04/2019 10:55,8/04/2019 10:58,-41.2485293,174.7911094,WCP205A
WCP205A Apr 19 GPS.xlsx,91094210311901821004,Delivery,8/04/2019 10:59,8/04/2019 11:00,-41.2504157,174.7933258,WCP205A
WCP205A Apr 19 GPS.xlsx,EE046205500NZ,Delivery,8/04/2019 11:02,8/04/2019 11:06,-41.2522835,174.7946685,WCP205A
WCP205A Apr 19 GPS.xlsx,LZ966034018NZ,Delivery,8/04/2019 11:11,8/04/2019 11:11,-41.2531,174.7946377,WCP205A
WCP205A Apr 19 GPS.xlsx,EE032772006NZ,Delivery,8/04/2019 11:12,8/04/2019 11:14,-41.2526484,174.7939192,WCP205A
WCP205A Apr 19 GPS.xlsx,8230213471061901WLG000JN,Delivery,8/04/2019 11:19,8/04/2019 11:19,-41.2537566,174.7922813,WCP205A
WCP205A Apr 19 GPS.xlsx,8230213471013201WLG001AN,Delivery,8/04/2019 11:22,8/04/2019 11:22,-41.251702,174.7891939,WCP205A
WCP205A Apr 19 GPS.xlsx,RP154269907NZ,Delivery,8/04/2019 11:23,8/04/2019 11:33,-41.2520476,174.788827,WCP205A
WCP205A Apr 19 GPS.xlsx,HA203835203NZ,Delivery,8/04/2019 11:42,8/04/2019 11:42,-41.2510498,174.7885137,WCP205A
WCP205A Apr 19 GPS.xlsx,LZ970624020NZ,Delivery,8/04/2019 11:43,8/04/2019 11:44,-41.2512275,174.7882117,WCP205A
WCP205A Apr 19 GPS.xlsx,EE046209705NZ,Delivery,8/04/2019 11:44,8/04/2019 11:47,-41.251045,174.7877303,WCP205A
WCP205A Apr 19 GPS.xlsx,JJ201738115NZ,Delivery,8/04/2019 11:51,8/04/2019 11:51,-41.2533226,174.7857435,WCP205A
WCP205A Apr 19 GPS.xlsx,RP153748328NZ,Delivery,8/04/2019 11:55,8/04/2019 11:56,-41.2547332,174.7850321,WCP205A
WCP205A Apr 19 GPS.xlsx,EE050294735NZ,Delivery,8/04/2019 11:55,8/04/2019 11:56,-41.2547332,174.7850321,WCP205A
WCP205A Apr 19 GPS.xlsx,SA791956248NZ,Delivery,8/04/2019 11:55,8/04/2019 11:56,-41.2547332,174.7850321,WCP205A
WCP205A Apr 19 GPS.xlsx,SA791956248NZ,Delivery,8/04/2019 11:56,8/04/2019 11:57,-41.2547112,174.7850275,WCP205A
WCP205A Apr 19 GPS.xlsx,EE050294735NZ,Delivery,8/04/2019 11:56,8/04/2019 11:57,-41.2547112,174.7850275,WCP205A
WCP205A Apr 19 GPS.xlsx,RP153748328NZ,Delivery,8/04/2019 11:56,8/04/2019 11:57,-41.2547112,174.7850275,WCP205A
WCP205A Apr 19 GPS.xlsx,EE043076647NZ,Delivery,8/04/2019 12:07,8/04/2019 12:07,-41.2533122,174.7868268,WCP205A
WCP205A Apr 19 GPS.xlsx,JJ201738138NZ,Delivery,8/04/2019 12:10,8/04/2019 12:10,-41.2528171,174.7887848,WCP205A
WCP205A Apr 19 GPS.xlsx,DP733698337NZ,Delivery,8/04/2019 12:13,8/04/2019 12:13,-41.2523993,174.789401,WCP205A
WCP205A Apr 19 GPS.xlsx,EZ621778137NZ,Delivery,8/04/2019 12:19,8/04/2019 12:20,-41.2529389,174.7898647,WCP205A
WCP205A Apr 19 GPS.xlsx,91094210305206049032,Delivery,8/04/2019 12:23,8/04/2019 12:23,-41.2547834,174.790175,WCP205A
WCP205A Apr 19 GPS.xlsx,LZ966032581NZ,Delivery,8/04/2019 12:24,8/04/2019 12:25,-41.2532515,174.7902068,WCP205A
WCP205A Apr 19 GPS.xlsx,LZ966030197NZ,Delivery,8/04/2019 12:27,8/04/2019 12:27,-41.2548189,174.7889778,WCP205A
WCP205A Apr 19 GPS.xlsx,SA800189966NZ,Delivery,8/04/2019 12:51,8/04/2019 12:53,-41.2511803,174.7911998,WCP205A
WCP205A Apr 19 GPS.xlsx,CO274896038NZ,Delivery,8/04/2019 12:55,8/04/2019 12:55,-41.249851,174.7924801,WCP205A
WCP205A Apr 19 GPS.xlsx,91094210311901823623,Delivery,8/04/2019 12:55,8/04/2019 12:55,-41.249851,174.7924801,WCP205A
WCP205A Apr 19 GPS.xlsx,4579290001008601WLG001AN,Delivery,8/04/2019 12:59,8/04/2019 12:59,-41.2491541,174.7944562,WCP205A
WCP205A Apr 19 GPS.xlsx,LY114164421NZ,Delivery,8/04/2019 13:00,8/04/2019 13:01,-41.2497417,174.7964512,WCP205A
WCP205A Apr 19 GPS.xlsx,3555180405689001WLG015AN,Delivery,8/04/2019 13:02,8/04/2019 13:03,-41.2512284,174.7979792,WCP205A
WCP205A Apr 19 GPS.xlsx,DY733684085NZ,Delivery,8/04/2019 13:04,8/04/2019 13:05,-41.2518113,174.7983698,WCP205A
WCP205A Apr 19 GPS.xlsx,2178350282617801WLG003HS,Delivery,8/04/2019 13:05,8/04/2019 13:08,-41.2532533,174.7995264,WCP205A
WCP205A Apr 19 GPS.xlsx,EZ621764019NZ,Delivery,8/04/2019 13:14,8/04/2019 13:14,-41.2478613,174.7843472,WCP205A
WCP205A Apr 19 GPS.xlsx,LY114074859NZ,Delivery,8/04/2019 13:18,8/04/2019 13:19,-41.2505394,174.7836165,WCP205A
WCP205A Apr 19 GPS.xlsx,CO271522941NZ,Delivery,8/04/2019 13:23,8/04/2019 13:23,-41.2498065,174.7805815,WCP205A
WCP205A Apr 19 GPS.xlsx,MR139495795NZ,Delivery,8/04/2019 13:35,8/04/2019 13:35,-41.2471813,174.7763524,WCP205A
WCP205A Apr 19 GPS.xlsx,LY119768340NZ,Delivery,8/04/2019 13:36,8/04/2019 13:38,-41.2492541,174.7810847,WCP205A
WCP205A Apr 19 GPS.xlsx,EE045644133NZ,Delivery,8/04/2019 13:38,8/04/2019 13:40,-41.2491083,174.7820368,WCP205A
WCP205A Apr 19 GPS.xlsx,MQ012441708NZ,Delivery,8/04/2019 13:43,8/04/2019 13:43,-41.2486565,174.7777167,WCP205A
WCP205A Apr 19 GPS.xlsx,MFB03022726116209801AN,Delivery,8/04/2019 13:46,8/04/2019 13:46,-41.2476464,174.7756643,WCP205A
WCP205A Apr 19 GPS.xlsx,EE029997199NZ,Delivery,8/04/2019 13:50,8/04/2019 13:53,-41.2513516,174.7805387,WCP205A
WCP205A Apr 19 GPS.xlsx,DY733683023NZ,Delivery,8/04/2019 13:53,8/04/2019 13:54,-41.2503262,174.7785076,WCP205A
WCP205A Apr 19 GPS.xlsx,00194210120391047260,Delivery,8/04/2019 13:55,8/04/2019 13:57,-41.2489458,174.7755857,WCP205A
WCP205A Apr 19 GPS.xlsx,LY113128388NZ,Delivery,8/04/2019 13:58,8/04/2019 13:59,-41.2499566,174.7759495,WCP205A
WCP205A Apr 19 GPS.xlsx,JJ201738084NZ,Delivery,8/04/2019 14:00,8/04/2019 14:01,-41.2506335,174.7747187,WCP205A
WCP205A Apr 19 GPS.xlsx,EE046241970NZ,Delivery,8/04/2019 14:02,8/04/2019 14:10,-41.2523931,174.7758613,WCP205A
WCP205A Apr 19 GPS.xlsx,8506923471000501WLG002JS,Delivery,8/04/2019 14:10,8/04/2019 14:12,-41.2514815,174.7736776,WCP205A
WCP205A Apr 19 GPS.xlsx,8736403474001501WLG012AN,Delivery,8/04/2019 19:31,9/04/2019 9:32,-41.2564858,174.782565,WCP205A
WCP205A Apr 19 GPS.xlsx,4772160000035201WLG002LS,Delivery,8/04/2019 19:32,9/04/2019 9:34,-41.2572103,174.7814916,WCP205A
WCP205A Apr 19 GPS.xlsx,SA781634169NZ,Delivery,8/04/2019 19:34,9/04/2019 9:35,-41.2563892,174.7803174,WCP205A
WCP205A Apr 19 GPS.xlsx,HA214856840NZ,Delivery,8/04/2019 19:36,9/04/2019 9:36,-41.2550428,174.7800885,WCP205A
WCP205A Apr 19 GPS.xlsx,HA203542553NZ,Delivery,8/04/2019 19:39,9/04/2019 9:39,-41.2542446,174.7764859,WCP205A
